long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
153.319,-28.5592,1,2214,1169,5,178,-18,-56158.084536112,6827640.49763384,153,Pseudechis porphyricaus,0,1223
153.319,-28.5592,1,2214,1169,5,178,-18,-56158.084536112,6827640.49763384,153,Saltuarius swaini,0,1224
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Cacophis kreftii,0,1225
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Calyptotis scutirostrum,0,1226
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Coeranoscincus reticulatus,0,1227
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Egernia mcpheei,0,1228
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Eulamprus murrayi,0,1229
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Ophioscincus truncatus,1,1230
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Pseudechis porphyricaus,0,1231
153.3129,-28.5664,2,2138,1149,5,181,21,-56718.2495163478,6826812.23539331,154,Saltuarius swaini,0,1232
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Cacophis kreftii,0,1233
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Calyptotis scutirostrum,0,1234
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Coeranoscincus reticulatus,0,1235
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Egernia mcpheei,0,1236
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Eulamprus murrayi,0,1237
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Ophioscincus truncatus,0,1238
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Pseudechis porphyricaus,0,1239
153.2883,-28.5683,3,2002,1159,4,178,-20,-59120.6295586857,6826486.03756181,155,Saltuarius swaini,0,1240
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Cacophis kreftii,0,1241
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Calyptotis scutirostrum,1,1242
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Coeranoscincus reticulatus,0,1243
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Egernia mcpheei,0,1244
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Eulamprus murrayi,0,1245
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Ophioscincus truncatus,0,1246
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Pseudechis porphyricaus,0,1247
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Saltuarius swaini,0,1248
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Cacophis kreftii,0,1249
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Calyptotis scutirostrum,1,1250
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Coeranoscincus reticulatus,0,1251
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Egernia mcpheei,0,1252
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Eulamprus murrayi,0,1253
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Ophioscincus truncatus,0,1254
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Pseudechis porphyricaus,0,1255
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Saltuarius swaini,0,1256
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Cacophis kreftii,0,1257
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Calyptotis scutirostrum,0,1258
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Coeranoscincus reticulatus,0,1259
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Egernia mcpheei,0,1260
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Eulamprus murrayi,0,1261
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Ophioscincus truncatus,1,1262
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Pseudechis porphyricaus,0,1263
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Saltuarius swaini,0,1264
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Cacophis kreftii,0,1265
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Calyptotis scutirostrum,0,1266
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Coeranoscincus reticulatus,0,1267
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Egernia mcpheei,0,1268
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Eulamprus murrayi,0,1269
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Ophioscincus truncatus,1,1270
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Pseudechis porphyricaus,0,1271
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Saltuarius swaini,0,1272
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Cacophis kreftii,0,1273
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Calyptotis scutirostrum,1,1274
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Coeranoscincus reticulatus,0,1275
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Egernia mcpheei,0,1276
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Eulamprus murrayi,0,1277
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Ophioscincus truncatus,0,1278
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Pseudechis porphyricaus,0,1279
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Saltuarius swaini,0,1280
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Cacophis kreftii,0,1281
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Calyptotis scutirostrum,0,1282
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Coeranoscincus reticulatus,0,1283
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Egernia mcpheei,0,1284
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Eulamprus murrayi,0,1285
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Ophioscincus truncatus,1,1286
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Pseudechis porphyricaus,0,1287
153.3088,-28.5791,1,1996,1190,5,183,-12,-57053.0800449767,6825382.32654951,161,Saltuarius swaini,0,1288
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Cacophis kreftii,0,1289
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Calyptotis scutirostrum,0,1290
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Coeranoscincus reticulatus,0,1291
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Egernia mcpheei,0,1292
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Eulamprus murrayi,0,1293
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Ophioscincus truncatus,1,1294
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Pseudechis porphyricaus,0,1295
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Saltuarius swaini,0,1296
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Cacophis kreftii,0,1297
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Calyptotis scutirostrum,0,1298
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Coeranoscincus reticulatus,1,1299
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Egernia mcpheei,0,1300
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Eulamprus murrayi,0,1301
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Ophioscincus truncatus,0,1302
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Pseudechis porphyricaus,0,1303
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Saltuarius swaini,0,1304
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Cacophis kreftii,0,1305
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Calyptotis scutirostrum,0,1306
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Coeranoscincus reticulatus,0,1307
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Egernia mcpheei,0,1308
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Eulamprus murrayi,0,1309
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Ophioscincus truncatus,0,1310
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Pseudechis porphyricaus,0,1311
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Saltuarius swaini,0,1312
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Cacophis kreftii,0,1313
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Calyptotis scutirostrum,0,1314
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Coeranoscincus reticulatus,0,1315
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Egernia mcpheei,0,1316
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Eulamprus murrayi,0,1317
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Ophioscincus truncatus,0,1318
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Pseudechis porphyricaus,0,1319
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Saltuarius swaini,0,1320
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Cacophis kreftii,0,1321
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Calyptotis scutirostrum,1,1322
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Coeranoscincus reticulatus,0,1323
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Egernia mcpheei,0,1324
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Eulamprus murrayi,0,1325
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Ophioscincus truncatus,0,1326
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Pseudechis porphyricaus,0,1327
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Saltuarius swaini,0,1328
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Cacophis kreftii,0,1329
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Calyptotis scutirostrum,0,1330
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Coeranoscincus reticulatus,0,1331
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Egernia mcpheei,0,1332
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Eulamprus murrayi,0,1333
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Ophioscincus truncatus,0,1334
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Pseudechis porphyricaus,0,1335
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Saltuarius swaini,0,1336
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Cacophis kreftii,0,1337
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Calyptotis scutirostrum,0,1338
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Coeranoscincus reticulatus,0,1339
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Egernia mcpheei,0,1340
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Eulamprus murrayi,0,1341
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Ophioscincus truncatus,0,1342
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Pseudechis porphyricaus,0,1343
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Saltuarius swaini,0,1344
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Cacophis kreftii,0,1345
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Calyptotis scutirostrum,0,1346
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Coeranoscincus reticulatus,0,1347
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Egernia mcpheei,0,1348
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Eulamprus murrayi,0,1349
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Ophioscincus truncatus,0,1350
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Pseudechis porphyricaus,0,1351
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Saltuarius swaini,0,1352
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Cacophis kreftii,0,1353
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Calyptotis scutirostrum,0,1354
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Coeranoscincus reticulatus,1,1355
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Egernia mcpheei,0,1356
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Eulamprus murrayi,0,1357
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Ophioscincus truncatus,0,1358
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Pseudechis porphyricaus,0,1359
152.7749,-28.646,3,1198,1090,2,182,16,-109030.042605492,6815332.43919622,170,Saltuarius swaini,0,1360
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Cacophis kreftii,0,1361
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Calyptotis scutirostrum,0,1362
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Coeranoscincus reticulatus,0,1363
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Egernia mcpheei,0,1364
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Eulamprus murrayi,0,1365
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Ophioscincus truncatus,0,1366
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Pseudechis porphyricaus,0,1367
153.6081,-28.7008,2,1816,1370,1,197,-2,-27097.7448967228,6813229.19629307,171,Saltuarius swaini,0,1368
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Cacophis kreftii,0,1369
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Calyptotis scutirostrum,0,1370
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Coeranoscincus reticulatus,0,1371
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Egernia mcpheei,0,1372
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Eulamprus murrayi,0,1373
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Ophioscincus truncatus,0,1374
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Pseudechis porphyricaus,0,1375
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Saltuarius swaini,0,1376
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Cacophis kreftii,0,1377
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Calyptotis scutirostrum,0,1378
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Coeranoscincus reticulatus,0,1379
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Egernia mcpheei,0,1380
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Eulamprus murrayi,0,1381
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Ophioscincus truncatus,0,1382
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Pseudechis porphyricaus,0,1383
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Saltuarius swaini,0,1384
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Cacophis kreftii,0,1385
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Calyptotis scutirostrum,0,1386
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Coeranoscincus reticulatus,0,1387
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Egernia mcpheei,0,1388
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Eulamprus murrayi,0,1389
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Ophioscincus truncatus,0,1390
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Pseudechis porphyricaus,0,1391
152.4123,-28.7135,3,1088,1009,2,176,-9,-144171.518832433,6805913.46294023,174,Saltuarius swaini,0,1392
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Cacophis kreftii,0,1393
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Calyptotis scutirostrum,1,1394
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Coeranoscincus reticulatus,0,1395
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Egernia mcpheei,0,1396
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Eulamprus murrayi,0,1397
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Ophioscincus truncatus,0,1398
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Pseudechis porphyricaus,0,1399
153.6123,-28.7152,1,1778,1110,2,193,9,-26614.0603685924,6811648.67695057,175,Saltuarius swaini,0,1400
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Cacophis kreftii,0,1401
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Calyptotis scutirostrum,0,1402
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Coeranoscincus reticulatus,0,1403
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Egernia mcpheei,0,1404
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Eulamprus murrayi,0,1405
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Ophioscincus truncatus,0,1406
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Pseudechis porphyricaus,0,1407
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Saltuarius swaini,0,1408
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Cacophis kreftii,0,1409
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Calyptotis scutirostrum,0,1410
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Coeranoscincus reticulatus,0,1411
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Egernia mcpheei,0,1412
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Eulamprus murrayi,0,1413
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Ophioscincus truncatus,0,1414
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Pseudechis porphyricaus,0,1415
153.6123,-28.7224,1,1772,1100,2,193,4,-26577.824176917,6810849.10035356,177,Saltuarius swaini,0,1416
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Cacophis kreftii,0,1417
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Calyptotis scutirostrum,0,1418
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Coeranoscincus reticulatus,1,1419
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Egernia mcpheei,0,1420
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Eulamprus murrayi,0,1421
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Ophioscincus truncatus,0,1422
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Pseudechis porphyricaus,0,1423
152.3281,-28.7528,2,1100,990,2,167,-21,-152179.201074767,6801082.64226836,178,Saltuarius swaini,0,1424
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Cacophis kreftii,0,1425
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Calyptotis scutirostrum,0,1426
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Coeranoscincus reticulatus,1,1427
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Egernia mcpheei,0,1428
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Eulamprus murrayi,0,1429
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Ophioscincus truncatus,0,1430
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Pseudechis porphyricaus,0,1431
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Saltuarius swaini,0,1432
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Cacophis kreftii,0,1433
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Calyptotis scutirostrum,0,1434
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Coeranoscincus reticulatus,0,1435
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Egernia mcpheei,0,1436
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Eulamprus murrayi,0,1437
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Ophioscincus truncatus,0,1438
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Pseudechis porphyricaus,0,1439
153.5777,-28.7587,2,1708,1350,1,197,-1,-29780.9705356891,6806663.75964171,180,Saltuarius swaini,0,1440
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Cacophis kreftii,0,1441
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Calyptotis scutirostrum,0,1442
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Coeranoscincus reticulatus,0,1443
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Egernia mcpheei,0,1444
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Eulamprus murrayi,0,1445
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Ophioscincus truncatus,0,1446
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Pseudechis porphyricaus,0,1447
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Saltuarius swaini,0,1448
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Cacophis kreftii,0,1449
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Calyptotis scutirostrum,0,1450
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Coeranoscincus reticulatus,0,1451
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Egernia mcpheei,0,1452
152.2911,-28.7653,2,1242,1009,2,155,-1,-155726.191227112,6799488.07056547,182,Eulamprus murrayi,0,1453
